Id,SR,SR_LargeHerbivore,SR_LargeCarnivore,SR_LargeOmnivore,SR_MediumHerbivore,SR_MediumCarnivore,SR_MediumOmnivore,SR_SmallHerbivore,SR_SmallCarnivore,SR_SmallOmnivore
3658,47,7,2,1,6,2,4,8,5,12
3659,46,7,2,1,6,2,4,8,4,12
3660,55,8,4,1,6,3,4,11,6,12
3661,60,11,4,1,8,3,4,12,5,12
3662,61,10,4,2,9,3,4,13,5,11
3663,59,9,3,2,8,3,6,13,4,11
3664,58,7,4,3,6,3,6,12,5,12
3665,54,10,4,3,4,3,6,11,4,9
3666,52,9,4,2,4,3,6,10,4,10
3667,52,9,4,2,4,3,7,10,4,9
3668,48,8,4,1,4,1,7,10,4,9
3669,47,7,4,1,4,1,7,9,4,10
3670,47,9,4,1,4,1,7,9,3,9
3671,50,11,5,1,4,2,6,9,3,9
3672,55,13,5,1,6,2,7,8,4,9
3673,53,11,5,1,6,2,6,9,4,9
3674,49,9,5,0,7,3,5,8,4,8
3675,50,11,5,0,6,3,5,8,4,8
3676,46,11,5,0,7,3,5,7,4,4
3677,51,11,5,3,7,3,6,7,4,5
3678,52,12,5,2,6,3,6,8,4,6
3679,51,12,5,2,6,3,6,7,4,6
3680,41,7,5,2,5,3,5,6,4,4
3681,38,6,5,2,4,3,4,6,4,4
3682,36,6,5,2,3,3,4,5,4,4
3683,34,5,5,2,2,3,4,5,4,4
3684,33,4,5,2,3,3,4,5,3,4
3685,32,4,5,1,3,3,4,5,3,4
3686,33,4,5,1,3,3,4,6,3,4
3687,30,2,5,1,3,3,3,6,3,4
3688,32,2,5,1,4,3,3,7,3,4
3689,38,3,5,2,5,3,3,7,3,7
3690,34,2,5,1,6,3,3,7,3,4
3691,35,3,5,1,5,3,3,7,3,5
3692,39,7,1,1,6,2,3,6,3,10
3693,38,5,1,1,6,2,3,7,3,10
3694,40,6,1,1,6,2,4,8,3,9
3695,40,6,1,1,6,2,4,8,3,9
3696,41,7,1,1,6,2,4,8,3,9
3697,41,7,1,1,6,2,4,8,3,9
3698,40,7,1,1,6,2,3,8,3,9
3699,40,7,1,1,6,2,3,8,3,9
3700,40,7,1,1,6,2,3,8,3,9
3701,40,7,1,1,6,2,3,8,3,9
3702,39,7,1,1,6,2,3,7,3,9
3703,39,7,1,1,6,2,3,7,3,9
3704,41,7,1,1,6,2,3,8,3,10
3705,40,7,1,1,6,2,3,7,3,10
3706,39,6,1,1,6,2,3,7,3,10
3707,40,6,1,1,6,2,3,8,3,10
3708,40,6,1,1,6,2,3,8,3,10
3709,42,7,1,1,6,2,4,7,4,10
3710,40,6,1,1,6,2,4,7,4,9
3711,40,6,1,1,6,2,4,7,4,9
3712,41,7,1,1,6,2,4,7,4,9
3713,42,6,1,1,6,2,4,9,4,9
3714,41,6,1,1,6,2,4,8,4,9
3715,45,7,2,1,6,2,4,9,4,10
3716,45,7,2,1,6,2,4,9,4,10
3717,41,6,2,1,6,2,4,7,4,9
3718,42,7,2,1,6,2,4,7,4,9
3719,44,7,2,1,6,2,4,7,4,11
3720,45,7,2,1,6,2,4,7,4,12
3721,46,7,2,1,6,2,4,8,4,12
3722,44,6,2,1,6,2,4,8,4,11
3723,43,6,2,1,6,2,4,8,4,10
3724,43,6,2,1,6,2,4,8,4,10
3725,44,6,2,1,6,2,4,9,4,10
3726,45,7,2,1,6,2,4,8,5,10
3727,45,7,2,1,6,2,4,8,5,10
3728,46,7,2,1,6,2,4,8,5,11
3729,46,7,2,1,6,2,4,8,5,11
3730,53,6,3,1,6,3,4,11,7,12
3731,49,7,2,1,6,3,4,11,3,12
3732,49,7,2,1,6,3,4,11,3,12
3733,56,8,4,1,6,3,4,12,5,13
3734,61,11,4,2,8,3,4,12,5,12
3735,62,11,4,2,9,3,4,13,5,11
3736,59,10,4,2,7,3,4,14,4,11
3737,59,9,4,3,5,3,6,13,5,11
3738,52,9,4,3,4,2,6,11,4,9
3739,49,8,4,2,4,2,7,10,3,9
3740,48,8,4,2,4,1,7,10,3,9
3741,43,6,4,2,4,1,6,9,3,8
3742,41,7,4,1,4,1,6,8,3,7
3743,44,8,4,1,4,2,6,9,3,7
3744,51,12,5,1,5,2,6,8,4,8
3745,52,11,5,1,6,2,6,9,4,8
3746,53,10,5,2,6,2,6,9,4,9
3747,51,9,5,2,7,3,5,8,4,8
3748,44,9,5,2,5,3,5,6,3,6
3749,45,10,5,2,5,3,4,7,4,5
3750,51,13,5,2,6,3,5,7,4,6
3751,43,8,5,2,6,2,5,7,4,4
3752,44,8,5,2,6,3,5,6,4,5
3753,42,7,5,2,5,3,5,6,4,5
3754,38,6,5,2,4,3,4,6,4,4
3755,35,5,5,2,3,3,4,5,4,4
3756,35,6,5,2,2,3,4,5,4,4
3757,34,5,5,2,3,3,4,5,3,4
3758,32,4,5,1,3,3,4,5,3,4
3759,32,4,5,1,3,3,3,6,3,4
3760,30,1,5,1,4,3,3,6,3,4
3761,34,3,5,1,3,3,3,7,3,6
3762,37,3,5,1,5,3,3,7,3,7
3763,33,1,5,1,6,3,3,7,3,4
3764,32,2,5,1,4,3,3,7,3,4
3765,35,3,5,1,5,3,3,7,3,5
3766,38,6,1,1,6,2,3,6,3,10
3767,38,5,1,1,6,2,3,7,3,10
3768,40,6,1,1,6,2,4,8,3,9
3769,40,6,1,1,6,2,4,8,3,9
3770,41,7,1,1,6,2,4,8,3,9
3771,41,7,1,1,6,2,4,8,3,9
3772,40,7,1,1,6,2,3,8,3,9
3773,40,7,1,1,6,2,3,8,3,9
3774,40,7,1,1,6,2,3,8,3,9
3775,40,7,1,1,6,2,3,8,3,9
3776,39,7,1,1,6,2,3,7,3,9
3777,39,7,1,1,6,2,3,7,3,9
3778,41,7,1,1,6,2,3,8,3,10
3779,41,7,1,1,6,2,3,8,3,10
3780,39,6,1,1,6,2,3,7,3,10
3781,39,6,1,1,6,2,3,7,3,10
3782,41,6,1,1,6,2,3,9,3,10
3783,42,7,1,1,6,2,4,7,4,10
3784,41,6,1,1,6,2,4,7,4,10
3785,40,6,1,1,6,2,4,7,4,9
3786,42,6,1,1,6,2,4,8,4,10
3787,42,6,2,1,6,2,4,7,4,10
3788,44,7,2,1,6,2,4,8,4,10
3789,44,7,2,1,6,2,4,8,4,10
3790,45,7,2,1,6,2,4,8,4,11
3791,43,7,2,1,6,2,4,7,4,10
3792,43,7,2,1,6,2,4,7,4,10
3793,43,7,2,1,6,2,4,7,4,10
3794,45,7,2,1,6,2,4,8,4,11
3795,46,7,2,1,6,2,4,8,4,12
3796,46,7,2,1,6,2,4,8,4,12
3797,45,7,2,1,6,2,4,8,4,11
3798,45,7,2,1,6,2,4,8,4,11
3799,44,7,2,1,6,2,4,8,4,10
3800,45,7,2,1,6,2,4,8,5,10
3801,45,7,2,1,6,2,4,8,5,10
3802,57,10,3,1,6,3,4,11,7,12
3803,50,7,2,1,7,3,4,10,5,11
3804,58,10,4,1,7,3,4,12,5,12
3805,60,10,4,2,8,3,4,12,5,12
3806,63,11,4,2,8,3,4,14,5,12
3807,65,12,4,2,9,3,4,14,5,12
3808,64,11,4,2,9,3,4,14,5,12
3809,60,10,4,2,8,3,4,14,4,11
3810,60,10,4,2,6,3,4,14,5,12
3811,52,8,4,3,5,3,5,10,4,10
3812,53,8,4,3,5,2,6,11,4,10
3813,47,8,4,2,4,2,6,10,3,8
3814,43,6,4,2,4,1,6,10,3,7
3815,43,6,4,2,4,1,6,10,3,7
3816,42,6,4,2,4,1,6,9,3,7
3817,49,11,5,2,5,2,6,8,3,7
3818,50,11,5,1,5,2,6,8,4,8
3819,51,9,5,2,6,2,6,9,4,8
3820,51,9,5,2,6,3,5,9,4,8
3821,46,8,5,2,5,3,5,7,4,7
3822,42,8,5,2,4,2,5,6,4,6
3823,43,9,5,2,4,2,5,6,4,6
3824,45,10,5,2,6,3,4,6,4,5
3825,40,7,5,2,6,3,4,5,4,4
3826,33,6,5,2,4,2,3,5,3,3
3827,39,6,5,2,5,3,4,6,4,4
3828,35,5,5,2,3,2,4,6,4,4
3829,37,6,5,2,3,3,4,5,4,5
3830,34,5,5,2,2,3,4,5,4,4
3831,32,5,5,1,2,3,4,5,3,4
3832,30,4,5,1,2,3,3,5,3,4
3833,32,4,5,1,2,3,3,6,3,5
3834,30,2,5,1,3,3,3,6,3,4
3835,34,3,5,1,4,3,3,7,3,5
3836,35,3,5,1,4,3,3,7,3,6
3837,31,1,5,1,4,3,3,7,3,4
3838,30,1,5,1,3,3,3,7,3,4
3839,30,2,5,1,2,3,3,7,3,4
3840,32,2,5,1,4,3,3,7,3,4
3841,36,4,1,1,6,2,3,6,3,10
3842,37,4,1,1,6,2,3,7,3,10
3843,40,6,1,1,6,2,4,8,3,9
3844,40,6,1,1,6,2,4,8,3,9
3845,41,7,1,1,6,2,4,8,3,9
3846,40,7,1,1,6,2,3,8,3,9
3847,40,7,1,1,6,2,3,8,3,9
3848,40,7,1,1,6,2,3,8,3,9
3849,41,7,1,2,6,2,3,8,3,9
3850,41,7,1,2,6,2,3,8,3,9
3851,40,7,1,2,5,2,3,8,3,9
3852,37,7,1,1,4,2,3,7,3,9
3853,44,7,1,1,6,2,4,9,4,10
3854,41,7,1,1,6,2,3,8,3,10
3855,39,6,1,1,6,2,3,7,3,10
3856,43,6,1,1,6,2,4,9,4,10
3857,40,6,1,1,6,2,3,7,3,11
3858,40,5,1,1,6,2,4,7,3,11
3859,51,6,2,2,6,2,4,12,5,12
3860,49,7,2,2,7,2,4,9,5,11
3861,50,8,2,2,7,2,4,9,5,11
3862,50,8,2,2,6,2,4,9,6,11
3863,48,7,2,2,6,2,4,8,6,11
3864,43,7,2,1,6,2,4,7,4,10
3865,43,7,2,1,6,2,4,7,4,10
3866,43,7,2,1,6,2,4,7,4,10
3867,43,7,2,1,6,2,4,7,4,10
3868,45,7,2,1,7,2,4,8,4,10
3869,45,7,2,1,7,2,4,8,4,10
3870,46,7,2,1,7,2,4,8,4,11
3871,46,7,2,1,7,2,4,8,4,11
3872,49,7,2,1,7,3,4,10,4,11
3873,58,10,4,1,7,3,4,11,6,12
3874,59,10,4,1,7,3,4,12,6,12
3875,58,10,4,1,8,3,4,12,5,11
3876,59,10,4,2,8,3,4,12,5,11
3877,60,10,4,2,8,3,4,13,5,11
3878,62,10,4,2,9,3,4,13,5,12
3879,64,11,4,2,9,3,4,14,5,12
3880,64,11,4,2,9,3,4,14,5,12
3881,64,12,4,2,9,3,3,14,5,12
3882,66,12,4,2,10,3,4,14,5,12
3883,62,12,4,2,7,3,4,14,4,12
3884,57,11,4,2,7,3,4,13,4,9
3885,54,10,4,2,5,3,5,11,5,9
3886,52,9,4,3,5,2,5,10,5,9
3887,50,8,4,3,5,2,6,10,4,8
3888,47,8,4,3,4,1,6,11,3,7
3889,47,7,4,2,5,1,6,11,3,8
3890,45,6,4,2,5,1,6,10,3,8
3891,49,10,5,2,5,2,6,8,3,8
3892,51,12,5,2,6,2,6,8,3,7
3893,52,11,5,2,6,2,6,8,4,8
3894,50,10,5,2,6,2,5,8,4,8
3895,48,8,5,2,6,3,5,8,4,7
3896,45,9,5,2,5,3,5,6,4,6
3897,41,8,5,2,4,2,4,6,4,6
3898,39,10,5,2,5,2,4,5,3,3
3899,35,8,5,2,4,2,3,5,3,3
3900,33,7,5,2,4,2,3,4,3,3
3901,39,7,5,2,5,3,4,5,4,4
3902,35,5,5,2,3,3,4,5,4,4
3903,33,5,5,0,3,3,4,5,4,4
3904,35,6,5,0,3,3,4,5,4,5
3905,35,5,5,1,3,3,4,5,4,5
3906,31,5,5,1,2,3,3,5,3,4
3907,30,4,5,1,2,3,3,5,3,4
3908,31,3,5,1,2,3,3,7,3,4
3909,31,3,5,1,2,3,3,7,3,4
3910,29,1,5,1,3,2,3,7,3,4
3911,34,2,5,1,4,3,3,7,3,6
3912,32,2,5,1,4,3,3,7,3,4
3913,30,1,5,1,3,3,3,7,3,4
3914,31,2,5,1,2,3,3,7,3,5
3915,32,2,5,1,3,3,3,7,3,5
3916,31,2,5,1,4,2,3,7,3,4
3917,34,2,4,1,7,3,3,7,3,4
3918,38,4,1,1,7,2,4,6,3,10
3919,38,4,1,1,6,2,4,7,3,10
3920,37,4,1,1,6,2,4,7,3,9
3921,40,5,1,1,6,2,4,9,3,9
3922,40,6,1,1,6,2,3,9,3,9
3923,41,7,1,1,6,2,3,9,3,9
3924,41,7,1,1,7,2,3,8,3,9
3925,42,6,1,2,7,2,3,9,3,9
3926,40,6,1,2,5,2,3,9,3,9
3927,38,5,1,2,5,2,3,8,3,9
3928,38,5,1,2,5,2,3,8,3,9
3929,40,6,1,2,5,2,4,8,3,9
3930,42,5,1,2,7,2,3,8,3,11
3931,40,5,1,1,7,2,3,7,3,11
3932,41,6,1,1,6,2,3,8,3,11
3933,47,6,2,2,6,2,4,10,4,11
3934,47,4,2,2,6,2,4,11,4,12
3935,50,4,2,2,8,2,5,11,4,12
3936,49,5,2,2,7,2,4,11,5,11
3937,51,8,2,2,8,2,4,9,5,11
3938,52,8,3,2,8,2,4,9,5,11
3939,53,7,3,2,8,2,4,10,6,11
3940,55,7,4,2,8,2,4,11,6,11
3941,47,6,2,1,7,2,4,9,5,11
3942,43,7,2,1,7,2,4,6,4,10
3943,48,7,2,2,7,2,4,9,4,11
3944,60,11,4,2,9,2,4,12,5,11
3945,50,7,2,2,7,2,4,11,4,11
3946,45,7,2,1,7,2,4,8,4,10
3947,44,7,2,1,7,2,4,8,3,10
3948,63,12,4,2,9,3,4,13,5,11
3949,62,12,4,2,9,3,4,13,5,10
3950,61,11,4,2,9,3,4,13,5,10
3951,62,12,4,2,9,3,4,13,5,10
3952,64,12,4,2,9,3,4,13,5,12
3953,63,12,4,2,9,3,4,13,5,11
3954,63,12,4,2,9,3,4,13,5,11
3955,64,12,4,2,9,3,5,13,5,11
3956,64,12,4,2,8,3,4,14,5,12
3957,67,12,4,2,9,4,5,14,5,12
3958,62,12,4,2,8,4,5,13,5,9
3959,57,13,4,2,6,3,3,13,4,9
3960,57,13,4,2,6,3,5,12,4,8
3961,54,11,4,3,5,3,5,12,5,6
3962,54,11,4,3,5,3,5,11,5,7
3963,51,9,4,3,5,2,5,11,4,8
3964,53,11,4,3,5,1,6,11,4,8
3965,51,11,4,3,5,1,6,11,3,7
3966,50,9,4,3,5,1,6,11,3,8
3967,50,10,4,2,6,1,7,9,3,8
3968,51,12,5,2,5,2,6,8,3,8
3969,54,15,5,2,6,2,6,8,3,7
3970,56,14,5,2,6,3,6,8,4,8
3971,47,9,5,1,6,3,5,8,4,6
3972,47,9,5,2,5,3,5,7,4,7
3973,35,7,5,2,4,2,3,6,3,3
3974,27,4,4,2,2,2,4,4,1,4
3975,41,10,5,2,4,2,4,6,4,4
3976,34,8,5,2,4,2,3,4,3,3
3977,37,7,5,2,4,2,4,5,4,4
3978,37,6,5,2,4,3,4,5,4,4
3979,37,5,5,2,4,3,4,5,4,5
3980,34,5,5,0,3,3,4,5,4,5
3981,34,5,5,0,3,3,4,5,4,5
3982,34,4,5,1,3,3,4,5,4,5
3983,30,3,5,1,3,2,3,6,3,4
3984,30,3,5,1,2,3,3,6,3,4
3985,29,3,5,1,2,2,3,6,3,4
3986,30,3,5,1,2,2,3,7,3,4
3987,30,2,5,1,3,2,3,7,3,4
3988,33,2,5,1,4,3,3,7,3,5
3989,32,2,5,1,4,3,3,7,3,4
3990,30,1,5,1,2,3,3,7,3,5
3991,30,1,5,1,2,3,3,7,3,5
3992,32,2,5,1,3,3,3,7,3,5
3993,33,2,5,1,4,3,3,7,3,5
3994,31,2,4,1,5,2,3,7,3,4
3995,36,2,4,2,6,3,3,7,3,6
3996,38,5,1,1,5,2,4,7,3,10
3997,43,4,1,1,6,2,5,9,4,11
3998,42,4,1,1,7,2,4,9,4,10
3999,40,5,1,1,6,2,3,8,4,10
4000,41,5,1,1,8,2,3,9,3,9
4001,42,6,1,1,8,2,3,9,3,9
4002,43,6,1,2,8,2,3,9,3,9
4003,44,6,1,2,7,2,3,10,4,9
4004,46,7,1,2,6,2,3,11,4,10
4005,47,7,2,2,6,2,3,11,4,10
4006,47,7,2,2,5,2,4,11,4,10
4007,47,6,1,2,6,2,4,12,4,10
4008,43,4,2,2,5,2,4,10,3,11
4009,49,6,2,2,7,2,4,11,4,11
4010,52,8,2,2,7,2,4,11,4,12
4011,52,8,2,2,6,2,5,11,4,12
4012,53,8,2,2,7,2,5,12,4,11
4013,53,6,3,2,9,2,5,12,4,10
4014,55,7,3,2,9,2,5,11,5,11
4015,53,8,3,2,7,2,4,11,5,11
4016,54,9,4,2,7,2,4,10,5,11
4017,56,9,4,2,7,2,5,11,5,11
4018,59,10,4,2,9,2,5,11,5,11
4019,61,11,4,2,9,2,5,11,6,11
4020,60,11,4,2,9,2,5,11,5,11
4021,58,10,4,2,8,2,5,11,5,11
4022,58,12,4,2,5,3,5,11,5,11
4023,59,12,4,2,6,3,5,11,5,11
4024,59,12,4,2,6,3,5,12,5,10
4025,60,12,4,2,6,3,5,13,5,10
4026,58,12,4,2,6,3,4,13,5,9
4027,57,12,4,2,6,3,3,13,5,9
4028,38,7,2,1,4,2,3,8,3,8
4029,58,13,4,2,6,3,3,13,5,9
4030,60,13,4,2,6,4,4,13,5,9
4031,60,13,4,2,6,4,4,13,5,9
4032,59,13,4,2,6,4,4,12,5,9
4033,61,13,4,2,7,4,5,12,5,9
4034,61,13,4,2,7,4,5,13,5,8
4035,61,13,4,2,6,4,5,13,6,8
4036,60,13,4,2,6,4,5,13,5,8
4037,59,15,4,2,6,4,5,12,5,6
4038,57,13,4,2,6,4,5,12,5,6
4039,50,9,4,3,6,3,5,10,4,6
4040,49,8,4,3,5,3,5,10,4,7
4041,49,9,4,3,5,2,5,10,4,7
4042,51,11,4,3,4,2,6,11,3,7
4043,51,10,4,3,5,2,6,11,3,7
4044,51,11,4,3,6,2,5,9,3,8
4045,56,14,4,3,6,2,7,9,3,8
4046,53,14,4,3,5,2,6,8,3,8
4047,55,15,5,3,5,3,6,8,3,7
4048,55,12,5,3,6,3,6,8,4,8
4049,48,9,5,2,6,3,5,8,4,6
4050,46,10,5,1,6,3,5,8,3,5
4051,44,9,5,2,5,3,5,7,3,5
4052,44,11,5,2,4,3,4,7,3,5
4053,42,11,5,2,4,2,4,7,3,4
4054,40,8,5,2,5,3,4,5,3,5
4055,39,7,5,2,6,3,4,5,3,4
4056,39,6,5,2,6,3,4,5,3,5
4057,35,4,5,2,4,3,4,5,3,5
4058,31,4,5,0,4,2,4,5,3,4
4059,32,4,5,0,4,2,4,5,4,4
4060,31,4,5,0,4,2,4,5,3,4
4061,31,3,5,1,4,2,3,6,3,4
4062,32,4,5,1,3,3,3,6,3,4
4063,33,4,5,1,3,3,3,6,3,5
4064,35,5,5,1,4,3,3,6,3,5
4065,38,6,5,2,4,3,3,7,3,5
4066,37,4,5,2,5,3,3,7,3,5
4067,33,2,5,1,4,3,3,7,3,5
4068,29,1,5,1,2,3,3,7,3,4
4069,29,1,5,1,2,3,3,7,3,4
4070,30,2,5,1,3,2,3,7,3,4
4071,31,2,5,1,4,2,3,7,3,4
4072,33,2,4,1,6,3,3,7,3,4
4073,37,2,4,2,6,3,3,7,3,7
4074,30,2,4,1,4,2,3,7,3,4
4075,37,6,1,1,5,2,3,5,3,11
4076,38,5,1,1,5,2,3,7,4,10
4077,40,5,1,1,6,2,4,8,4,9
4078,38,4,1,1,6,2,4,8,4,8
4079,40,6,1,1,4,2,4,8,4,10
4080,43,7,1,1,5,2,4,9,4,10
4081,45,7,1,1,7,2,4,9,4,10
4082,43,6,1,2,5,2,4,9,3,11
4083,49,9,2,2,6,2,4,10,4,10
4084,47,8,3,2,6,2,2,10,4,10
4085,48,7,3,2,6,2,3,11,4,10
4086,46,7,3,2,5,2,4,10,3,10
4087,47,7,3,2,6,2,4,10,3,10
4088,48,7,3,2,6,2,4,10,3,11
4089,47,6,3,2,6,2,4,9,3,12
4090,47,7,3,2,6,2,4,9,3,11
4091,47,7,3,2,6,2,4,10,3,10
4092,47,7,3,2,5,2,4,11,3,10
4093,46,6,3,2,5,2,4,11,3,10
4094,52,8,3,2,8,2,5,11,3,10
4095,51,7,4,2,7,2,5,11,3,10
4096,50,7,4,2,6,2,5,11,3,10
4097,56,9,4,2,9,2,5,11,4,10
4098,54,9,4,2,7,2,5,10,5,10
4099,51,8,4,2,6,2,5,10,4,10
4100,52,8,4,2,6,3,5,10,4,10
4101,52,9,4,2,6,3,4,10,4,10
4102,52,10,4,2,5,3,4,10,4,10
4103,53,11,4,2,5,3,4,10,4,10
4104,56,12,4,2,7,3,4,10,4,10
4105,58,13,4,2,7,3,4,11,4,10
4106,58,13,4,2,7,4,4,11,4,9
4107,59,14,4,2,7,4,4,11,4,9
4108,60,14,4,2,7,4,5,11,4,9
4109,59,14,4,2,6,4,5,11,4,9
4110,60,14,4,2,6,4,5,11,5,9
4111,60,14,4,2,6,4,5,11,5,9
4112,59,13,4,2,6,4,5,11,5,9
4113,61,14,4,3,6,4,5,11,5,9
4114,58,13,4,3,6,3,5,11,6,7
4115,56,13,4,3,6,3,5,12,4,6
4116,55,13,4,3,6,3,5,11,4,6
4117,55,13,4,3,6,3,5,11,4,6
4118,54,14,4,3,6,2,5,9,5,6
4119,48,9,4,3,6,2,5,9,4,6
4120,48,9,4,3,5,2,5,9,4,7
4121,48,9,4,3,5,2,6,9,3,7
4122,47,10,4,3,4,2,6,9,3,6
4123,47,11,4,3,4,2,6,8,3,6
4124,47,11,4,3,5,2,5,8,3,6
4125,49,13,4,3,5,2,5,8,3,6
4126,50,13,4,3,5,2,6,7,3,7
4127,54,14,5,3,5,3,6,8,3,7
4128,56,15,5,3,6,3,6,8,3,7
4129,53,14,5,3,6,3,5,8,3,6
4130,49,11,5,3,6,3,5,8,3,5
4131,47,11,5,2,6,3,5,7,3,5
4132,54,14,5,3,7,3,5,7,3,7
4133,48,12,5,2,7,3,4,6,3,6
4134,48,13,5,2,6,3,5,5,3,6
4135,41,8,5,2,6,3,4,5,3,5
4136,39,6,5,2,6,3,4,5,3,5
4137,36,6,5,2,4,3,4,5,2,5
4138,34,5,5,0,4,3,4,5,3,5
4139,36,6,5,0,5,3,4,5,3,5
4140,33,4,5,0,4,3,4,5,3,5
4141,32,4,5,2,3,3,3,5,3,4
4142,33,4,5,2,3,3,3,5,3,5
4143,34,4,5,2,4,3,3,6,3,4
4144,34,4,5,2,4,3,3,6,3,4
4145,36,5,5,2,4,3,3,6,3,5
4146,35,5,5,2,4,3,3,6,3,4
4147,37,5,5,2,4,3,3,7,3,5
4148,29,1,5,1,2,3,3,7,3,4
4149,29,1,5,1,2,3,3,7,3,4
4150,28,1,5,1,2,2,3,7,3,4
4151,30,2,4,1,3,3,3,7,3,4
4152,34,2,4,2,5,3,3,7,3,5
4153,33,2,4,2,4,3,3,7,3,5
4154,27,2,4,0,3,2,2,7,3,4
4155,38,5,1,1,5,1,4,6,4,11
4156,40,7,1,1,5,1,4,6,4,11
4157,38,6,1,1,6,1,4,6,4,9
4158,38,6,1,1,7,1,4,6,4,8
4159,36,5,1,1,6,1,4,7,4,7
4160,40,6,2,1,6,2,4,7,4,8
4161,41,7,2,1,6,2,4,7,4,8
4162,42,7,2,1,6,2,4,6,4,10
4163,38,6,2,1,4,2,3,6,3,11
4164,46,10,3,2,5,2,3,8,3,10
4165,47,8,3,2,5,2,4,10,3,10
4166,45,7,3,2,5,2,4,9,3,10
4167,45,7,3,2,5,2,4,9,3,10
4168,45,6,3,2,5,2,4,9,3,11
4169,42,6,3,2,5,2,4,7,3,10
4170,43,6,3,2,5,2,4,8,3,10
4171,44,7,3,2,5,2,4,8,3,10
4172,44,7,3,2,5,2,4,8,3,10
4173,43,6,3,2,5,2,4,8,3,10
4174,44,6,4,2,5,2,4,8,3,10
4175,46,6,4,2,5,2,4,10,3,10
4176,52,8,4,2,7,2,5,11,3,10
4177,53,8,4,2,7,2,5,11,4,10
4178,48,7,4,2,5,2,4,10,4,10
4179,49,8,4,2,5,2,4,10,4,10
4180,50,8,4,2,5,3,4,10,4,10
4181,52,9,4,2,5,3,5,10,4,10
4182,53,10,4,2,5,3,5,10,4,10
4183,53,10,4,2,5,3,5,10,4,10
4184,53,10,4,2,5,3,5,10,4,10
4185,56,12,4,2,5,4,5,10,4,10
4186,55,11,4,2,5,4,5,10,4,10
4187,57,13,4,2,5,4,5,11,4,9
4188,58,14,4,2,5,4,5,11,4,9
4189,57,13,4,2,5,4,5,11,4,9
4190,57,13,4,2,5,4,5,11,4,9
4191,57,14,4,2,5,4,5,11,4,8
4192,57,14,4,2,5,4,5,11,4,8
4193,56,13,4,2,5,4,5,11,4,8
4194,56,14,4,3,5,4,5,10,3,8
4195,47,9,4,3,5,3,5,10,4,4
4196,51,12,4,3,6,3,5,9,4,5
4197,46,11,4,3,6,2,5,7,3,5
4198,45,10,4,3,6,2,5,7,3,5
4199,45,10,4,3,6,2,5,7,3,5
4200,44,10,4,3,5,2,5,6,3,6
4201,46,10,4,3,5,2,5,8,3,6
4202,45,10,4,3,4,2,6,7,3,6
4203,45,10,4,3,4,2,6,7,3,6
4204,48,11,4,3,5,2,6,8,3,6
4205,46,12,4,3,5,2,4,7,3,6
4206,47,12,4,3,5,2,5,7,3,6
4207,50,14,4,3,5,2,6,7,3,6
4208,53,15,5,3,6,2,6,7,3,6
4209,54,15,5,3,5,3,6,8,3,6
4210,56,15,5,3,6,3,6,8,3,7
4211,56,15,5,3,6,3,6,8,3,7
4212,53,14,5,3,6,3,6,7,3,6
4213,56,13,5,3,8,3,5,7,3,9
4214,50,12,5,2,8,3,4,6,3,7
4215,50,13,5,2,7,3,5,6,3,6
4216,42,8,5,1,6,3,5,5,3,6
4217,43,8,5,2,7,3,4,5,3,6
4218,41,7,5,2,7,3,5,5,2,5
4219,40,8,5,0,4,3,5,5,3,7
4220,40,8,5,0,4,3,5,5,3,7
4221,34,4,5,0,4,3,4,5,3,6
4222,32,4,5,0,3,3,4,5,3,5
4223,32,3,5,2,3,3,3,5,3,5
4224,34,3,5,2,4,3,3,6,3,5
4225,35,4,5,2,4,3,3,6,3,5
4226,36,5,5,2,4,3,3,6,3,5
4227,33,3,5,2,4,3,3,6,3,4
4228,31,3,5,2,3,2,3,6,3,4
4229,32,3,5,2,3,2,3,7,3,4
4230,32,3,5,2,3,2,3,7,3,4
4231,32,3,5,2,3,2,3,7,3,4
4232,33,3,4,1,4,3,3,7,3,5
4233,31,2,4,1,3,3,3,7,3,5
4234,27,1,4,1,3,2,2,7,3,4
4235,25,1,4,0,3,2,2,6,3,4
4236,26,2,4,0,3,2,2,6,3,4
4237,28,2,1,1,5,0,1,6,3,9
4238,23,1,1,1,4,0,1,5,2,8
4239,23,2,1,1,4,0,1,4,2,8
4240,36,5,1,1,5,0,2,6,4,12
4241,38,6,1,1,6,0,3,5,4,12
4242,39,5,1,1,6,1,4,5,4,12
4243,38,5,1,1,6,1,4,5,4,11
4244,39,5,1,1,7,1,4,5,4,11
4245,42,6,1,2,7,1,4,7,4,10
4246,41,7,1,2,6,1,4,7,4,9
4247,40,7,2,2,5,1,4,6,4,9
4248,38,6,2,2,5,1,4,6,4,8
4249,37,7,2,2,5,1,3,5,4,8
4250,38,9,2,1,5,1,3,6,3,8
4251,37,8,3,1,5,1,3,5,3,8
4252,40,9,3,1,5,2,3,6,3,8
4253,39,9,3,1,5,2,3,6,3,7
4254,40,6,3,2,5,2,4,7,3,8
4255,41,6,3,2,5,2,4,8,3,8
4256,44,7,3,2,6,2,4,8,3,9
4257,43,7,3,2,5,2,4,8,3,9
4258,43,7,3,2,5,2,4,8,3,9
4259,43,6,3,2,5,2,4,8,3,10
4260,44,7,3,2,5,2,4,8,3,10
